archivo,agente,saludo_presentacion,identificacion_cliente,deteccion_necesidades,oferta_productos,manejo_objeciones,cierre,despedida,proactividad,empatia,resolucion_problemas,puntaje_total,primer_plan_ofrecido,se_ofrecio_fibra,planes_mencionados,resumen,areas_mejora,fortalezas,fecha_evaluacion
amza10_1_260311115741279_ACD_31811_mejorado.json,amza10,0,0,0,50,70,30,70,0,60,70,41.0,15 gigas,False,15 gigas,"El agente no se presenta ni identifica al cliente. Detecta la necesidad del cliente, ofrece un plan, intenta manejar la objeción de la deuda y ofrece una solución parcial. El cierre no se completa. Muestra empatía.","Presentación, Identificación del cliente, Cierre, Detección de necesidades","Manejo de objeciones, Empatía",2026-03-15T22:46:39.383893
amza10_1_260311120827450_ACD_52651_mejorado.json,amza10,0,0,0,0,0,0,100,0,0,0,10.0,15 GB,False,15 GB,"La llamada no logró el cierre de la venta, no se detectaron necesidades y no hubo proactividad ni empatía. Se despidió correctamente.","Detección de necesidades., Manejo de objeciones., Cierre de venta., Proactividad.",Despedida correcta.,2026-03-15T22:46:44.921748
amza10_1_260311121154343_ACD_60741_mejorado.json,amza10,0,0,0,0,0,0,0,0,0,0,0.0,,True,,"El agente no cumple con ninguna de las reglas del negocio, ni con los criterios de evaluación. No se presenta correctamente, no identifica al cliente, no detecta necesidades, no maneja objeciones, no cierra la venta, no se despide adecuadamente ni ofrece los productos correctamente.","Presentación, Identificación del cliente, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre de venta, Despedida, Proactividad, Empatía, Resolución de problemas",,2026-03-15T22:46:51.200154
amza10_1_260311121802820_ACD_76083_mejorado.json,amza10,0,0,0,0,20,0,0,0,60,40,12.0,15 GB,False,15 GB,"El agente no cumple con los criterios de evaluación. No se presenta ni identifica al cliente correctamente. No detecta necesidades, el cierre no se completa, y no ofrece productos adicionales. El manejo de objeciones y la empatía son limitados.","Presentación y verificación de identidad, Detección de necesidades, Cierre de ventas, Manejo de objeciones, Ofrecimiento de productos adicionales, Seguimiento de la venta",Intenta empatizar con el cliente,2026-03-15T22:46:57.752709
amza10_1_260311124743734_ACD_96899_mejorado.json,amza10,0,0,0,0,0,0,0,0,0,0,0.0,,True,,"El agente no cumple con los criterios de presentación, verificación de identidad y manejo de objeciones. Ofrece fibra directamente, aunque no logra concretar la venta. Intenta resolver el problema de una instalación previa.","Presentación y verificación de identidad., Manejo de objeciones (precio)., Cierre de la venta., Empatía., Resolución de problemas (instalación previa).",Ofrece fibra directamente sin preguntar si el cliente está interesado.,2026-03-15T22:47:04.778036
amza10_1_260311130532643_ACD_46101_mejorado.json,amza10,0,0,0,0,0,0,0,0,0,0,0.0,,False,,"Llamada deficiente en todos los aspectos. No se presenta, no identifica al cliente, no detecta necesidades, no ofrece productos, no cierra la venta y la despedida es inapropiada.","Presentación y saludo, Identificación del cliente, Detección de necesidades, Oferta de productos, Cierre de la venta, Despedida",,2026-03-15T22:47:10.860012
amza10_1_260311131617761_ACD_74007_mejorado.json,amza10,0,0,0,0,0,0,0,0,0,0,0.0,,False,,"El agente no cumple con los criterios de evaluación. No se presenta correctamente, no detecta necesidades, no maneja objeciones, no cierra la venta y no muestra empatía.","Presentación y saludo, Identificación del cliente, Detección de necesidades, Manejo de objeciones, Cierre de ventas, Empatía",,2026-03-15T22:47:16.609562
amza10_1_260311132753610_ACD_96557_mejorado.json,amza10,0,0,0,0,0,0,0,0,0,0,0.0,,False,,"Llamada fallida. El agente no se presenta correctamente, no identifica al cliente, no detecta necesidades, no ofrece productos, no maneja objeciones y no intenta cerrar la venta. No se muestra empatía ni se gestiona la queja.","Presentación y saludo, Identificación del cliente, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre de la venta, Proactividad, Empatía",,2026-03-15T22:47:22.530660
amza10_1_260311133120536_ACD_03741_mejorado.json,amza10,0,0,0,0,0,0,0,0,10,10,2.0,,False,,"El agente no cumple con los criterios de evaluación. No se presenta, no verifica la identidad, no detecta necesidades, no ofrece productos, y no cierra la venta.","Presentación, Identificación del cliente, Detección de necesidades, Oferta de productos, Cierre de ventas",Intento de empatía,2026-03-15T22:47:28.350040
amza10_1_260311135023661_MIT_01955_mejorado.json,amza10,0,0,0,0,0,0,0,0,0,0,0.0,30 gigas,False,30 gigas,La llamada carece de profesionalismo en la presentación y el cierre. No se identifican las necesidades del cliente ni se ofrece fibra. El manejo de la llamada es desorganizado.,"Saludo y presentación., Identificación del cliente., Detección de necesidades., Cierre de la venta., Ofrecimiento de productos adicionales (fibra)., Protocolo de cierre de venta (gestión de la portabilidad).",,2026-03-15T22:47:34.938281
amza10_1_260311140643281_ACD_86557_mejorado.json,amza10,0,0,0,0,0,0,0,0,0,0,0.0,Combo de la velocidad de 300 megas,True,,"El agente no cumple con los criterios de evaluación. No se presenta correctamente, no identifica al cliente, no detecta necesidades, no maneja objeciones y no cierra la venta.","Presentación y Saludo, Identificación del cliente, Detección de necesidades, Manejo de objeciones, Cierre de ventas",,2026-03-15T22:47:40.681760
amza10_1_260311140940284_ACD_93277_mejorado.json,amza10,0,100,0,100,0,0,0,0,0,0,20.0,Plan 25 GB,False,Plan 25 GB,"El agente necesita mejorar la presentación, la detección de necesidades, el manejo de objeciones y el cierre de la venta.  Debe enfocarse en el uso de las frases correctas.","Saludo y presentación, Detección de necesidades, Manejo de objeciones, Cierre de ventas",Identificación del cliente,2026-03-15T22:47:46.855296
amza10_1_260311142321308_ACD_22519_mejorado.json,amza10,0,0,0,0,0,0,0,0,0,0,0.0,15 gigas,False,15 gigas,"El agente no cumple con los criterios de evaluación. No se presenta correctamente, no identifica al cliente, no detecta necesidades, no maneja objeciones y no intenta cerrar la venta.","Presentación y Saludo, Identificación del Cliente, Detección de Necesidades, Manejo de Objeciones, Cierre de Ventas",,2026-03-15T22:47:52.566895
amza10_1_260311143943800_ACD_57369_mejorado.json,amza10,0,0,0,0,0,0,0,0,0,0,0.0,,False,,Llamada fallida. El agente no sigue los pasos correctos para una venta.,"Presentación y saludo, Identificación del cliente, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre de venta, Despedida, Proactividad",,2026-03-15T22:47:57.786636
amza10_1_260311145454438_ACD_93697_mejorado.json,amza10,0,0,0,50,0,0,50,50,0,0,20.0,,True,,"El agente no se presenta ni identifica al cliente. La detección de necesidades y el manejo de objeciones son deficientes. No hay un cierre claro, y la comunicación en general es confusa. Se ofrece fibra.","Presentación y saludo., Identificación del cliente., Detección de necesidades., Manejo de objeciones., Cierre de la venta., Claridad en la comunicación.",Ofrece fibra.,2026-03-15T22:48:03.936734
amza10_1_260311145921821_ACD_03499_mejorado.json,amza10,0,100,0,0,0,0,100,0,100,100,40.0,,False,,"El agente no cumple con los criterios de venta, pero demuestra empatía y trata de ayudar al cliente.","Presentación, Detección de necesidades, Oferta de productos, Cierre","Identificación del cliente, Empatía, Resolución de problemas",2026-03-15T22:48:09.399785
amza10_1_260312111956674_ACD_33923_mejorado.json,amza10,0,0,0,0,0,0,10,0,10,0,3.0,15 gigas,False,"15 gigas, 18 gigas, 14 gigas","El agente no cumple con los criterios de evaluación. No se presenta correctamente, no identifica al cliente, no detecta necesidades, no ofrece fibra ni productos de forma adecuada, no maneja objeciones y no completa el cierre. Muestra empatía mínima y se despide correctamente.","Presentación y saludo, Identificación del cliente, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre de venta, Proactividad",Despedida cordial,2026-03-15T22:48:15.864402
amza10_1_260312113319466_ACD_64997_mejorado.json,amza10,0,0,0,0,10,0,10,0,10,0,3.0,,False,,"La llamada presenta múltiples deficiencias. El agente no se presenta correctamente, no identifica al cliente, no detecta necesidades, no ofrece productos, no maneja objeciones y no cierra la venta. Además, no muestra empatía ni gestiona la queja del cliente.","Presentación y saludo., Identificación del cliente., Detección de necesidades., Oferta de productos., Manejo de objeciones., Cierre de la venta., Despedida., Proactividad., Empatía., Resolución de problemas.",,2026-03-15T22:48:21.440768
amza10_1_260312115740844_ACD_25567_mejorado.json,amza10,0,0,0,0,0,0,0,0,0,0,0.0,"Plan en 8,295 pesos",False,"Plan en 8,295 pesos, plan mixto, un plan que te queda en 6,037 pesos","El agente no cumple con los criterios de evaluación. No se presenta correctamente, no identifica al cliente, no detecta necesidades, no ofrece productos de forma directa, no cierra la venta y no muestra empatía.","Presentación, Identificación del cliente, Detección de necesidades, Oferta de productos, Cierre de ventas, Empatía",,2026-03-15T22:48:27.218288
amza10_1_260312120048064_ACD_32645_mejorado.json,amza10,0,100,0,0,0,0,100,0,0,0,20.0,,False,,"El agente no cumple con los criterios de evaluación. No se presenta correctamente, no detecta necesidades, no ofrece productos y no maneja las objeciones.","Presentación, Detección de necesidades, Oferta de productos, Manejo de objeciones","Identificación del cliente, Despedida",2026-03-15T22:48:32.850854
amza10_1_260312120349113_ACD_39089_mejorado.json,amza10,0,100,0,0,0,0,100,0,0,0,20.0,,False,,"El agente no cumple con los criterios de evaluación. No se presenta correctamente, no detecta necesidades, no ofrece productos de forma adecuada, no maneja objeciones y no cierra la venta.","Presentación y argumentación inicial., Detección de necesidades., Manejo de objeciones., Cierre de venta.","Verificación de identidad., Despedida cordial.",2026-03-15T22:48:38.906314
amza10_1_260312121249337_ACD_59437_mejorado.json,amza10,0,0,0,0,0,0,0,0,0,0,0.0,,False,,"Llamada fallida. El agente no sigue el guion, no se presenta, no verifica la identidad, no ofrece productos y no cierra la venta.","Seguir el guion de ventas., Presentarse y verificar la identidad del cliente., Ofrecer productos., Cerrar la venta.",,2026-03-15T22:48:44.141971
amza10_1_260312124708108_ACD_89115_mejorado.json,amza10,0,0,0,0,0,0,0,0,0,0,0.0,,False,,"El agente no cumple con ninguna de las reglas del negocio, no se presenta correctamente, no identifica al cliente, no detecta necesidades, no ofrece productos, no maneja objeciones, no cierra la venta, no se despide correctamente, no es proactivo y no muestra empatía.","Presentación, Identificación del cliente, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre de venta, Despedida, Proactividad, Empatía, Resolución de problemas",,2026-03-15T22:48:49.802608
amza10_1_260312130954949_ACD_33999_mejorado.json,amza10,0,100,20,80,60,20,80,0,60,100,42.0,15 gigas,False,"15 gigas, 18 gigas, 14 gigas",El agente no se presenta correctamente ni profundiza en la detección de necesidades. Ofrece planes y maneja objeciones. El cierre no es claro. No ofrece fibra.,"Mejorar la presentación inicial., Profundizar en la detección de necesidades., Mejorar las técnicas de cierre.","Verificación de la identidad del cliente., Ofrece planes directamente., Intenta manejar objeciones., Se despide cordialmente.",2026-03-15T22:48:55.998944
amza10_1_260312132104237_ACD_62133_mejorado.json,amza10,0,100,20,50,0,0,100,50,0,0,22.0,15 gigas,True,15 gigas,"El agente no sigue las directrices de la empresa, no presenta la oferta de forma correcta, ni realiza un cierre adecuado. La detección de necesidades es deficiente. No hay manejo de objeciones ni empatía.","Presentación y argumentación de la oferta, Detección de necesidades, Manejo de objeciones, Cierre de ventas",Identificación del cliente,2026-03-15T22:49:02.148352
amza10_1_260312132425317_ACD_70393_mejorado.json,amza10,0,0,0,0,0,0,0,0,0,0,0.0,,False,,"El agente no cumple con los criterios de evaluación. No se presenta correctamente, no identifica al cliente, no detecta necesidades, no ofrece productos, no maneja objeciones, no cierra la venta, no se despide adecuadamente y no muestra proactividad ni empatía. No hay resolución de problemas.","Presentación, Identificación del cliente, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre de ventas, Despedida, Proactividad, Empatía",,2026-03-15T22:49:07.896540
amza10_1_260312134601157_ACD_28419_mejorado.json,amza10,0,100,0,100,0,0,100,0,0,100,30.0,15 gigas,False,15 gigas,"El agente no se presenta correctamente, no detecta necesidades, no maneja objeciones y no cierra la venta. Se despide cordialmente.","Presentación, Detección de necesidades, Manejo de objeciones, Cierre","Identificación del cliente, Oferta de productos, Despedida, Resolución de problemas",2026-03-15T22:49:13.897018
amza10_1_260312134903649_ACD_36193_mejorado.json,amza10,0,100,0,0,50,0,100,0,100,50,40.0,,False,,"El agente no cumple con los criterios de venta. No ofrece productos, no detecta necesidades y no realiza cierre. Muestra empatía ante la objeción del cliente.","Presentación, Detección de necesidades, Oferta de productos, Cierre, Proactividad","Identificación del cliente, Empatía, Despedida",2026-03-15T22:49:19.848844
amza10_1_260312135315410_ACD_48289_mejorado.json,amza10,0,0,0,0,0,0,0,0,0,0,0.0,,False,,"La llamada no cumple con los criterios de evaluación. El agente no se presenta correctamente, no identifica al cliente, no detecta necesidades, no ofrece productos, no maneja objeciones, no completa el cierre, no se despide, no muestra proactividad ni empatía y no resuelve la queja del cliente.","Presentación, Identificación del cliente, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre, Despedida, Proactividad, Empatía, Resolución de problemas",,2026-03-15T22:49:25.970216
amza10_1_260312141254523_ACD_05483_mejorado.json,amza10,0,0,0,0,0,0,0,0,0,0,0.0,,False,,"El agente no cumple con los criterios de evaluación. No se presenta adecuadamente, no identifica al cliente, no detecta necesidades, no ofrece productos, no maneja objeciones y no cierra la venta. La empatía y la proactividad están ausentes.","Presentación y Saludo, Identificación del Cliente, Detección de Necesidades, Oferta de Productos, Manejo de Objeciones, Cierre de Ventas, Empatía, Proactividad",,2026-03-15T22:49:32.054347
